Farm_ID,Crop,Soil_Type,Season,Irrigation_Type,Nitrogen,Phosphorus,Potassium,Soil_pH,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,Farm_Area_ha,Water_Availability_L,Water_Requirement_mm,Yield_ton_per_ha,Water_Efficiency
3871,Rice,Clay,Kharif,Furrow,89,42,41,5.6,33.36,81.37,1001.69,89.57,2.25,24909124.96,1548.8,6.3,0.00407
3872,Millet,Loamy,Zaid,Drip,75,21,52,5.51,33.81,39.81,161.77,29.86,3.02,44605923.37,305.72,2.23,0.00729
3873,Millet,Loamy,Kharif,Drip,87,36,24,6.4,30.22,38.96,299.2,28.76,4.79,63082180.99,344.91,3.18,0.00922
3874,Wheat,Loamy,Rabi,Sprinkler,76,52,55,7.13,10.55,46.41,132.56,56.68,1.37,10366776.68,475.95,2.85,0.00599
3875,Rice,Clay,Kharif,Drip,110,64,53,6.26,25.63,72.66,1062.72,70.36,3.13,41135766.83,1684.33,4.02,0.00239
3876,Rice,Loamy,Kharif,Furrow,97,41,62,6.35,26.85,75.55,1188.27,80.44,0.24,2428465.63,1409.22,5.82,0.00413
3877,Millet,Sandy,Zaid,Sprinkler,80,22,59,5.95,34.88,40.36,414.6,42.09,16.9,128169060.33,299.52,2.8,0.00935
3878,Maize,Loamy,Rabi,Rainfed,129,42,49,5.81,22.18,63.14,644.99,57.6,1.61,19367334.53,668.23,5.16,0.00772
3879,Wheat,Loamy,Rabi,Drip,73,46,55,7.4,19.09,64.45,54.85,37.54,4.17,33900580.38,502.88,3.86,0.00768
3880,Millet,Loamy,Kharif,Drip,68,16,20,7.04,28.42,63.81,446.08,34.21,2.76,18782956.99,235.89,1.62,0.00687
3881,Rice,Loamy,Kharif,Drip,136,42,69,6.19,29.63,93.26,1347.45,64.86,0.4,4984153.95,1256.8,3.69,0.00294
3882,Sugarcane,Alluvial,Zaid,Drip,150,64,97,6.06,26.63,80.21,768.42,77.39,8.7,119754360.93,2391.31,52.87,0.02211
3883,Groundnut,Loamy,Rabi,Rainfed,59,28,36,5.89,27.21,70.96,678.46,40.01,6.65,21891246.24,414.2,2.67,0.00645
3884,Wheat,Loamy,Rabi,Flood,96,35,63,6.17,12.58,41.89,180.03,48.47,0.43,1090083.47,505.06,5.65,0.01119
3885,Cotton,Loamy,Kharif,Drip,62,57,43,7.56,34.93,63.62,626.66,48.59,7.15,42018653.39,1098.92,2.77,0.00252
3886,Sugarcane,Loamy,Zaid,Furrow,135,46,81,6.52,35.79,72.44,887.81,63.3,1.22,13123410.68,2691.22,84.91,0.03155
3887,Tomato,Laterite,Zaid,Sprinkler,86,64,80,6.19,20.86,67.07,343.29,49.09,6.16,77932057.9,466.12,34.63,0.07429
3888,Tomato,Laterite,Kharif,Furrow,83,47,58,5.64,22.96,62.28,501.32,39.56,6.56,22068697.57,404.04,44.21,0.10942
3889,Rice,Loamy,Kharif,Furrow,117,48,44,6.76,25.67,92.27,1544.58,65.27,323.07,3872136862.64,1368.28,4.79,0.0035
3890,Sugarcane,Clay,Zaid,Furrow,90,78,67,6.22,31.47,75.19,1281.46,74.2,67.64,989955173.38,2238.57,73.64,0.0329
3891,Rice,Alluvial,Kharif,Furrow,121,42,47,6.28,32.17,93.07,1027.1,84.96,8.8,99630717.11,1587.39,6.36,0.00401
3892,Maize,Loamy,Rabi,Rainfed,85,53,60,6.69,26.55,79.25,506.26,47.05,93.54,974162035.9,698.21,7.18,0.01028
3893,Maize,Loamy,Kharif,Drip,105,47,54,6.83,28.6,75.96,503.05,44.35,7.97,36904643.16,640.92,4.63,0.00722
3894,Millet,Sandy,Zaid,Sprinkler,51,22,42,7.18,35.92,50.97,266.75,24.58,3.37,36225989.91,435.52,2.2,0.00505
3895,Groundnut,Loamy,Kharif,Drip,62,45,36,5.8,30.7,52.27,424.56,46.85,9.21,40375899.13,516.55,1.66,0.00321
3896,Tomato,Alluvial,Zaid,Furrow,53,73,80,6.19,21.07,70.22,510.94,63.11,8.68,90082167.88,588.75,58.02,0.09855
3897,Cotton,Loamy,Kharif,Sprinkler,55,52,50,6.77,31.36,74.3,872.9,44.29,1.01,3818520.63,868.83,2.51,0.00289
3898,Groundnut,Red,Kharif,Rainfed,52,28,63,7.12,22.07,56.86,480.11,47.7,8.96,54723032.83,427.01,2.96,0.00693
3899,Maize,Loamy,Kharif,Furrow,70,54,48,6.43,31.36,63.48,753.17,57.56,0.37,3344185.59,643.76,4.64,0.00721
3900,Maize,Red,Kharif,Drip,99,45,69,6.01,31.97,70.74,712.5,59.03,86.34,1159054517.88,756.74,3.39,0.00448
3901,Tomato,Red,Kharif,Sprinkler,108,64,87,6.85,25.65,75.4,441.96,49.77,49.65,438282327.97,457.75,62.23,0.13595
3902,Maize,Red,Rabi,Drip,126,36,55,6.35,28.44,54.71,327.99,44.85,54.33,643110991.21,788.08,3.98,0.00505
3903,Groundnut,Sandy,Kharif,Rainfed,66,39,65,5.65,27.72,60.32,510.82,41.01,5.54,24340571.62,594.04,2.02,0.0034
3904,Wheat,Clay,Rabi,Furrow,100,47,45,6.85,19.2,48.22,179.55,44.87,6.2,79872207.16,604.51,4.53,0.00749
3905,Millet,Loamy,Zaid,Sprinkler,87,48,32,6.17,34.69,44.73,442.29,43.19,6.92,74421891.16,344.26,2.28,0.00662
3906,Rice,Alluvial,Kharif,Furrow,110,46,48,6.54,30.01,87.08,1420.93,83.89,3.76,20621817.23,1514.71,5.15,0.0034
3907,Sugarcane,Clay,Kharif,Flood,106,44,70,7.14,31.77,76.84,1380.13,87.06,4.6,56584349.89,2408.42,83.9,0.03484
3908,Tomato,Red,Zaid,Sprinkler,110,51,66,6.04,24.88,66.92,569.58,48.7,7.37,92311880.85,648.49,32.18,0.04962
3909,Tomato,Alluvial,Kharif,Furrow,99,67,90,5.56,25.17,67.98,409.97,61.26,1.83,6826116.24,621.15,64.93,0.10453
3910,Maize,Loamy,Rabi,Drip,83,54,40,6.12,30.03,62.6,549.74,51.91,2.84,14260958.12,625.66,5.93,0.00948
3911,Maize,Red,Rabi,Furrow,87,35,36,6.93,26.91,75.77,690.72,51.15,2.55,36335135.24,525.38,4.35,0.00828
3912,Tomato,Alluvial,Zaid,Furrow,83,73,50,6.39,22.8,61.88,328.31,56.88,4.6,39755964.7,559.58,69.52,0.12424
3913,Tomato,Laterite,Zaid,Sprinkler,53,75,86,6.29,24.11,61.73,412.91,41.61,2.28,29929985.33,625.92,58.54,0.09353
3914,Millet,Red,Kharif,Rainfed,69,23,30,7.35,33.57,58.26,360.82,38.1,8.35,28719831.45,280.61,3.06,0.0109
3915,Millet,Loamy,Kharif,Sprinkler,77,20,27,6.56,25.46,35.2,227.18,37.6,0.24,2792846.74,310.28,3.1,0.00999
3916,Sugarcane,Alluvial,Kharif,Furrow,156,54,83,6.07,22.02,65.47,787.59,86.23,85.14,589279837.34,2239.93,51.13,0.02283
3917,Cotton,Loamy,Kharif,Furrow,57,63,31,6.19,21.27,65.63,694.42,50.84,1.32,17551786.86,817.06,2.93,0.00359
3918,Tomato,Loamy,Zaid,Drip,106,65,58,6.77,26.67,78.29,315.11,59.11,4.44,63514926.1,597.96,59.84,0.10007
3919,Millet,Red,Kharif,Rainfed,83,21,62,6.21,32.38,32.46,346.24,31.67,0.72,6990545.21,470.32,2.85,0.00606
3920,Millet,Loamy,Zaid,Rainfed,31,43,55,5.92,29.22,52.63,190.36,39.92,2.67,18041295.57,378.6,3.07,0.00811
3921,Groundnut,Red,Rabi,Drip,26,51,61,5.89,25.58,58.56,684.83,48.82,3.77,55452605.17,517.92,2.54,0.0049
3922,Rice,Loamy,Kharif,Drip,89,60,70,5.85,30.22,91.88,1215.76,87.78,6.93,49532280.73,1579.85,6.62,0.00419
3923,Rice,Loamy,Kharif,Flood,128,36,48,5.79,26.13,75.51,1189.22,79.28,2.65,34990148.37,1747.14,4.04,0.00231
3924,Millet,Loamy,Kharif,Sprinkler,45,26,63,6.1,33.97,31.77,266.34,35.37,562.18,6356224256.18,383.95,3.01,0.00784
3925,Sugarcane,Clay,Kharif,Furrow,138,42,97,6.9,26.3,87.77,1498.28,85.36,30.94,275928739.32,1416.98,66.79,0.04714
3926,Wheat,Alluvial,Rabi,Drip,113,36,62,6.57,10.26,48.25,122.09,50.28,7.9,54623896.92,564.07,2.56,0.00454
3927,Cotton,Black,Kharif,Drip,52,51,61,7.66,29.85,68.21,751.43,42.89,52.68,375469565.75,1030.78,2.37,0.0023
3928,Millet,Sandy,Kharif,Rainfed,70,39,47,6.91,26.0,32.92,321.28,33.71,5.51,77678083.02,292.73,1.65,0.00564
3929,Millet,Sandy,Zaid,Rainfed,43,24,52,6.07,32.54,30.83,161.63,25.15,2.46,31894322.18,348.34,2.15,0.00617
3930,Groundnut,Red,Kharif,Sprinkler,25,48,55,5.69,22.59,58.18,445.24,33.35,0.52,5534126.86,603.63,2.56,0.00424
3931,Millet,Red,Kharif,Rainfed,71,29,32,6.91,28.92,59.09,381.71,27.18,5.13,48992441.15,380.56,2.21,0.00581
3932,Wheat,Alluvial,Rabi,Furrow,85,32,58,6.77,18.29,58.29,197.71,48.77,9.28,86601170.65,593.13,5.9,0.00995
3933,Tomato,Laterite,Zaid,Sprinkler,104,47,57,6.71,29.79,56.21,358.79,47.46,7.59,85023530.64,662.09,54.93,0.08296
3934,Tomato,Red,Kharif,Drip,61,58,82,5.71,22.01,56.89,461.05,60.59,1.39,6484079.56,503.28,46.01,0.09142
3935,Maize,Black,Rabi,Furrow,122,40,47,5.95,22.39,75.31,505.08,68.08,7.78,31805540.58,679.49,5.07,0.00746
3936,Groundnut,Laterite,Rabi,Drip,57,35,64,6.75,24.92,60.21,496.72,57.95,7.35,76324229.17,418.41,2.6,0.00621
3937,Sugarcane,Clay,Zaid,Furrow,144,67,83,6.32,34.52,92.1,1078.62,78.28,5.04,62864422.98,1735.05,98.84,0.05697
3938,Groundnut,Loamy,Kharif,Sprinkler,61,25,36,5.7,22.1,50.34,513.1,54.42,479.02,3946397029.63,448.06,2.47,0.00551
3939,Maize,Alluvial,Kharif,Furrow,100,38,48,6.06,28.39,60.51,785.29,52.02,1.85,11519709.73,752.14,4.41,0.00586
3940,Sugarcane,Black,Kharif,Drip,107,60,52,7.03,32.38,94.62,1339.87,68.37,48.77,420882780.35,2089.26,62.38,0.02986
3941,Maize,Red,Rabi,Rainfed,114,43,48,6.28,25.61,67.46,678.43,67.26,1.71,17816354.4,724.61,6.5,0.00897
3942,Tomato,Loamy,Kharif,Sprinkler,71,62,79,6.51,20.54,63.41,476.6,54.69,94.97,379210152.87,442.33,37.12,0.08392
3943,Sugarcane,Alluvial,Kharif,Flood,122,66,68,6.84,23.18,72.41,1012.45,88.02,9.38,119427205.23,1865.78,67.97,0.03643
3944,Rice,Loamy,Kharif,Furrow,126,39,54,6.41,32.45,76.03,1586.65,74.68,46.66,447733867.64,1776.44,3.27,0.00184
3945,Groundnut,Laterite,Kharif,Drip,32,26,69,6.97,31.84,66.85,576.0,36.26,3.9,13893478.2,591.34,2.22,0.00375
3946,Sugarcane,Loamy,Zaid,Flood,143,44,100,6.88,26.94,82.17,815.42,62.74,4.24,47974514.93,2394.74,81.54,0.03405
3947,Maize,Black,Kharif,Drip,116,54,65,6.31,22.2,66.26,338.96,67.12,4.95,22679842.05,565.0,5.95,0.01053
3948,Maize,Red,Rabi,Furrow,87,55,60,6.82,22.93,58.33,567.34,65.83,6.15,41811668.57,640.48,6.04,0.00943
3949,Wheat,Alluvial,Rabi,Furrow,104,64,43,7.0,24.39,51.87,70.21,43.57,94.42,676358371.08,607.85,3.24,0.00533
3950,Cotton,Alluvial,Kharif,Drip,114,49,53,7.19,23.73,58.39,537.14,50.61,82.74,323111786.32,949.71,2.18,0.0023
3951,Maize,Loamy,Rabi,Drip,87,36,61,6.36,23.76,77.55,763.04,68.04,0.38,3364992.23,620.27,4.56,0.00735
3952,Cotton,Black,Kharif,Drip,53,55,35,6.49,24.39,50.36,925.64,35.85,884.54,11105543194.16,846.21,1.66,0.00196
3953,Sugarcane,Alluvial,Kharif,Drip,135,72,103,6.85,24.34,82.36,1373.36,85.97,2.65,12665852.35,1624.76,68.4,0.0421
3954,Wheat,Alluvial,Rabi,Furrow,78,45,56,6.16,16.39,59.74,158.99,53.64,9.1,64137121.33,603.86,5.75,0.00952
3955,Tomato,Laterite,Zaid,Furrow,102,56,52,6.62,29.55,56.63,494.43,35.42,3.86,32696754.85,677.01,55.77,0.08238
3956,Tomato,Laterite,Kharif,Drip,72,44,68,6.77,28.71,63.69,488.06,49.02,5.08,72453727.46,473.9,40.62,0.08571
3957,Cotton,Loamy,Kharif,Furrow,98,32,66,7.4,30.56,52.64,632.48,42.07,900.47,6504044857.56,962.69,2.36,0.00245
3958,Groundnut,Loamy,Rabi,Sprinkler,49,54,59,5.57,22.76,62.03,536.31,58.82,90.59,409693983.19,470.41,2.09,0.00444
3959,Maize,Red,Rabi,Sprinkler,110,53,32,7.04,29.08,73.83,670.16,43.86,2.99,27766184.49,622.42,4.11,0.0066
3960,Groundnut,Laterite,Kharif,Drip,30,43,69,6.1,23.51,61.72,507.7,57.52,2.4,28241707.53,393.12,2.05,0.00521
3961,Maize,Loamy,Rabi,Sprinkler,118,65,52,6.8,22.44,54.65,509.08,50.7,634.88,3931595994.81,572.89,6.7,0.0117
3962,Cotton,Black,Kharif,Furrow,114,33,42,7.83,21.37,67.47,572.8,54.99,14.49,178052368.9,725.72,2.35,0.00324
3963,Maize,Black,Rabi,Furrow,98,45,35,6.5,31.94,70.21,543.53,49.66,297.07,984029226.6,630.95,5.67,0.00899
3964,Groundnut,Laterite,Rabi,Rainfed,60,48,59,6.88,29.71,74.31,508.35,32.52,4.6,12468321.88,568.84,2.93,0.00515
3965,Sugarcane,Black,Kharif,Drip,129,72,51,7.31,23.83,79.95,1065.35,72.03,7.36,81727043.57,2107.03,94.39,0.0448
3966,Cotton,Alluvial,Kharif,Sprinkler,65,37,35,6.15,32.32,73.68,968.41,35.39,27.9,413133186.33,907.68,2.07,0.00228
3967,Sugarcane,Black,Kharif,Flood,157,59,83,6.62,24.25,68.12,1336.02,69.83,3.86,55033711.92,2415.35,88.86,0.03679
3968,Tomato,Loamy,Kharif,Furrow,91,50,57,6.68,28.07,71.45,334.96,54.57,22.52,169941143.7,473.69,65.27,0.13779
3969,Maize,Alluvial,Rabi,Sprinkler,124,31,41,6.51,27.29,54.96,696.19,54.13,14.42,111600039.94,673.15,4.21,0.00625
3970,Groundnut,Laterite,Rabi,Rainfed,56,45,58,6.34,30.32,57.32,454.42,35.0,1.67,12280098.82,428.17,2.34,0.00547
3971,Millet,Red,Zaid,Drip,57,44,55,6.33,25.05,51.33,201.37,20.63,67.76,472760535.38,390.59,2.7,0.00691
3972,Maize,Red,Rabi,Rainfed,120,50,60,6.26,27.19,66.23,321.79,41.02,6.21,16740283.31,728.81,4.02,0.00552
3973,Cotton,Loamy,Kharif,Furrow,96,50,66,7.19,26.75,62.67,849.95,47.19,1.86,13485110.07,980.42,3.29,0.00336
3974,Tomato,Red,Rabi,Sprinkler,91,44,58,6.66,19.52,54.82,363.66,54.67,90.99,252473509.37,626.34,65.7,0.1049
3975,Wheat,Loamy,Rabi,Flood,78,57,47,6.34,10.52,64.66,171.51,30.48,64.19,278187803.74,539.13,5.44,0.01009
3976,Maize,Black,Kharif,Sprinkler,119,37,55,7.1,23.75,67.86,472.05,62.19,1.02,14101887.04,744.22,6.35,0.00853
3977,Rice,Loamy,Kharif,Flood,133,51,56,5.61,24.71,89.65,1117.08,68.31,187.03,2057798390.38,1294.82,5.81,0.00449
3978,Maize,Alluvial,Kharif,Rainfed,77,35,55,6.27,22.05,68.51,750.22,62.55,0.41,2316054.99,473.34,3.54,0.00748
3979,Maize,Loamy,Rabi,Sprinkler,78,49,44,6.14,20.7,65.91,476.31,42.49,8.29,89728536.57,567.61,5.68,0.01001
3980,Sugarcane,Black,Kharif,Drip,129,51,85,6.77,27.7,74.18,764.11,70.48,107.54,1182683601.02,1747.06,85.08,0.0487
3981,Maize,Alluvial,Rabi,Drip,122,47,68,6.18,31.45,69.32,365.73,62.09,5.01,74920013.25,748.12,4.21,0.00563
3982,Maize,Black,Rabi,Drip,111,31,57,6.06,27.71,76.38,577.87,54.39,1.8,5278132.59,670.07,6.77,0.0101
3983,Sugarcane,Loamy,Zaid,Flood,122,53,54,7.38,25.12,77.04,1072.48,84.61,9.99,42579110.87,2032.68,75.53,0.03716
3984,Tomato,Red,Rabi,Drip,82,71,56,6.27,24.52,72.07,449.18,55.94,77.7,256376889.75,432.54,64.03,0.14803
3985,Millet,Red,Zaid,Drip,57,30,54,5.55,29.2,36.25,160.31,29.97,31.44,117337430.51,317.39,3.24,0.01021
3986,Rice,Loamy,Kharif,Furrow,83,63,68,6.33,31.86,75.5,1207.52,63.26,8.27,121106684.01,1696.96,5.14,0.00303
3987,Sugarcane,Loamy,Kharif,Flood,129,74,54,6.19,24.43,68.55,823.58,67.81,9.29,30588805.94,1847.38,80.13,0.04337
3988,Cotton,Loamy,Kharif,Furrow,77,59,39,5.95,33.33,73.01,998.58,46.73,5.94,35210450.83,716.53,2.91,0.00406
3989,Maize,Loamy,Rabi,Rainfed,114,31,54,6.61,31.49,78.21,428.76,58.41,2.37,21070360.62,707.97,4.81,0.00679
3990,Rice,Alluvial,Kharif,Furrow,109,42,39,6.53,27.47,74.62,1040.86,79.29,85.9,807145538.32,1605.44,5.76,0.00359
3991,Tomato,Laterite,Kharif,Furrow,73,40,63,6.29,27.61,72.38,278.23,64.33,572.6,6588462721.05,459.62,32.07,0.06978
3992,Wheat,Alluvial,Rabi,Sprinkler,85,54,49,6.53,15.02,48.17,131.5,47.2,59.37,426486949.57,547.39,4.82,0.00881
3993,Sugarcane,Clay,Kharif,Drip,142,46,71,6.92,30.81,67.06,1086.71,82.85,8.74,108954400.39,2449.62,105.06,0.04289
3994,Millet,Sandy,Kharif,Drip,74,33,59,5.69,30.54,58.89,182.79,23.88,60.47,792079093.87,276.76,2.19,0.00791
3995,Groundnut,Red,Kharif,Rainfed,36,55,59,5.57,26.8,66.35,657.99,47.46,2.61,28006159.28,499.78,1.73,0.00346
3996,Tomato,Alluvial,Kharif,Furrow,55,54,71,6.08,27.4,57.91,373.38,50.45,1.1,4567892.82,697.23,68.88,0.09879
3997,Rice,Alluvial,Kharif,Furrow,117,53,41,5.89,28.75,94.45,695.2,78.62,8.43,42219709.97,1279.98,3.58,0.0028
3998,Tomato,Loamy,Zaid,Drip,57,65,79,6.13,26.36,54.19,289.63,39.57,5.07,58816803.51,688.85,71.72,0.10412
3999,Tomato,Laterite,Zaid,Sprinkler,96,43,89,5.87,20.01,61.74,396.71,59.74,5.87,26111714.93,545.14,67.64,0.12408
4000,Tomato,Loamy,Rabi,Drip,110,61,79,6.12,25.69,72.0,366.95,56.67,0.32,1553343.01,514.21,61.05,0.11873
4001,Wheat,Loamy,Rabi,Sprinkler,118,45,70,6.56,21.0,68.82,154.68,40.02,8.57,50420011.91,488.2,5.27,0.01079
4002,Millet,Red,Kharif,Drip,81,34,29,6.88,29.91,39.69,306.07,39.44,967.07,4153743365.46,367.08,1.86,0.00507
4003,Rice,Clay,Kharif,Furrow,134,40,57,6.39,25.1,73.42,1313.03,67.72,0.97,2658087.98,1575.26,3.85,0.00244
4004,Maize,Alluvial,Rabi,Drip,76,46,37,6.09,30.55,77.57,540.36,48.17,220.22,1456090936.77,584.74,4.6,0.00787
4005,Sugarcane,Black,Zaid,Drip,90,80,62,7.35,24.88,87.92,1074.3,62.43,1.67,20802970.8,1934.29,108.45,0.05607
4006,Cotton,Loamy,Kharif,Drip,85,52,80,7.6,21.71,57.58,866.1,45.78,1.84,21179151.85,967.07,2.88,0.00298
4007,Rice,Clay,Kharif,Flood,98,67,61,6.47,27.65,89.64,1295.89,89.69,7.06,65842935.96,1195.54,3.91,0.00327
4008,Sugarcane,Black,Kharif,Drip,148,62,74,6.52,24.14,74.43,856.29,65.51,57.62,525530132.39,1698.83,85.11,0.0501
4009,Sugarcane,Clay,Zaid,Drip,117,51,75,6.89,24.5,72.34,1321.85,64.85,5.59,35613022.72,1698.59,78.74,0.04636
4010,Millet,Loamy,Zaid,Rainfed,39,38,21,7.15,30.48,32.6,206.42,20.01,7.2,21215787.93,385.91,2.6,0.00674
4011,Groundnut,Red,Rabi,Rainfed,62,44,31,5.72,26.71,51.06,357.45,47.47,8.99,56340450.4,426.4,1.54,0.00361
4012,Sugarcane,Black,Kharif,Drip,121,51,106,6.23,24.83,83.34,719.5,78.07,0.26,3409445.99,1778.75,84.21,0.04734
4013,Rice,Alluvial,Kharif,Drip,128,68,58,6.05,31.89,88.92,783.62,81.47,756.66,10419363394.34,1643.66,3.46,0.00211
4014,Groundnut,Sandy,Kharif,Rainfed,50,55,71,6.57,31.31,51.26,424.88,36.64,2.58,28256513.44,644.74,1.58,0.00245
4015,Groundnut,Loamy,Rabi,Rainfed,49,40,68,5.68,29.95,65.4,601.35,37.51,8.63,50509945.01,460.94,2.74,0.00594
4016,Wheat,Alluvial,Rabi,Furrow,80,47,42,6.09,22.3,53.78,128.61,37.37,0.22,2235541.05,496.88,3.57,0.00718
4017,Sugarcane,Clay,Kharif,Drip,159,44,65,6.27,22.62,85.6,961.56,68.22,4.09,15398693.69,1936.0,67.99,0.03512
4018,Rice,Alluvial,Kharif,Drip,127,70,44,6.8,24.79,80.12,830.23,88.25,3.21,42978780.71,1467.94,4.5,0.00307
4019,Tomato,Alluvial,Rabi,Sprinkler,53,66,61,5.65,27.09,56.26,548.22,44.29,0.28,3202035.83,643.1,66.43,0.1033
4020,Wheat,Clay,Rabi,Drip,94,56,37,6.26,15.84,49.92,131.6,36.75,7.44,70272409.59,566.61,4.96,0.00875
4021,Tomato,Loamy,Zaid,Furrow,105,69,74,5.91,21.23,74.84,391.23,56.15,5.03,43690002.45,580.0,43.89,0.07567
4022,Cotton,Black,Kharif,Sprinkler,120,46,38,6.41,29.46,47.13,727.7,52.97,6.75,42807258.07,1178.89,2.19,0.00186
4023,Maize,Red,Rabi,Furrow,71,65,47,7.11,20.55,78.01,719.16,48.99,4.29,16640832.83,591.93,5.92,0.01
4024,Rice,Alluvial,Kharif,Flood,136,55,66,5.67,30.69,92.26,737.62,79.42,6.55,56143264.96,1673.83,5.02,0.003
4025,Sugarcane,Alluvial,Zaid,Furrow,103,43,89,7.58,32.12,91.36,1266.81,76.54,72.37,631093997.1,2269.45,83.85,0.03695
4026,Wheat,Alluvial,Rabi,Drip,92,31,56,6.58,18.28,45.95,173.24,40.38,64.9,816181837.61,481.03,4.85,0.01008
4027,Groundnut,Red,Rabi,Drip,68,33,66,6.88,31.36,70.34,660.19,44.7,45.51,462522041.35,584.03,1.71,0.00293
4028,Wheat,Loamy,Rabi,Furrow,78,43,38,6.19,16.3,45.95,64.29,36.21,51.66,549182224.18,589.51,4.79,0.00813
4029,Rice,Clay,Kharif,Flood,140,51,56,6.21,32.67,85.52,1058.14,82.27,7.72,37416561.58,1628.95,5.42,0.00333
4030,Groundnut,Sandy,Rabi,Rainfed,62,59,48,7.08,22.48,66.63,431.5,49.46,8.61,82251769.89,477.27,2.04,0.00427
4031,Groundnut,Loamy,Rabi,Rainfed,34,44,74,6.37,24.11,50.49,426.3,55.51,8.32,109573396.16,422.19,2.01,0.00476
4032,Wheat,Alluvial,Rabi,Drip,70,49,41,6.75,18.81,40.21,118.6,51.13,2.62,26513580.28,638.47,4.51,0.00706
4033,Maize,Black,Rabi,Furrow,103,33,50,6.37,29.45,76.66,619.92,48.09,600.4,4679720546.98,701.0,4.82,0.00688
4034,Rice,Clay,Kharif,Flood,81,43,48,5.91,26.55,83.34,1457.24,62.51,6.48,75937832.27,1523.39,3.03,0.00199
4035,Cotton,Black,Kharif,Drip,94,25,31,7.96,25.78,63.76,654.0,49.63,3.71,22245009.57,740.98,2.36,0.00318
4036,Millet,Sandy,Zaid,Rainfed,79,43,28,5.89,27.72,57.63,224.19,40.49,3.91,30291699.64,311.09,2.36,0.00759
4037,Sugarcane,Alluvial,Zaid,Furrow,160,64,92,7.59,34.51,77.81,1397.69,74.12,5.17,75596036.75,1628.36,52.83,0.03244
4038,Cotton,Black,Kharif,Furrow,112,29,61,7.18,25.24,71.81,796.35,58.45,6.32,45978847.27,703.67,3.28,0.00466
4039,Maize,Red,Rabi,Drip,84,54,54,6.58,22.48,76.36,781.01,54.57,7.57,46817051.31,450.54,4.19,0.0093
4040,Maize,Black,Kharif,Furrow,118,41,47,6.54,28.06,73.55,469.05,45.16,4.52,55512114.97,544.93,3.77,0.00692
4041,Maize,Loamy,Rabi,Rainfed,120,64,58,6.26,29.05,76.16,343.61,64.03,6.34,40562408.0,598.43,3.39,0.00566
4042,Maize,Black,Rabi,Furrow,70,37,51,5.82,21.47,52.9,616.54,60.07,286.82,2730178644.11,609.23,3.68,0.00604
4043,Tomato,Laterite,Kharif,Furrow,77,42,88,6.11,23.82,72.1,523.49,60.95,6.56,95849181.4,411.7,43.86,0.10653
4044,Tomato,Alluvial,Kharif,Drip,73,60,87,6.45,21.46,52.59,395.48,52.72,42.63,454782471.44,656.08,75.73,0.11543
4045,Maize,Red,Kharif,Rainfed,83,31,47,7.03,26.13,79.29,674.61,69.85,277.43,2454345822.12,520.02,6.02,0.01158
4046,Tomato,Alluvial,Kharif,Furrow,66,48,61,5.76,29.11,72.33,215.35,35.67,9.49,35105225.2,654.72,50.89,0.07773
4047,Millet,Sandy,Kharif,Rainfed,90,50,41,6.83,33.51,32.64,266.11,25.13,3.55,51191892.97,406.23,3.7,0.00911
4048,Millet,Loamy,Zaid,Drip,83,25,55,5.58,29.46,57.28,440.25,31.56,7.83,89074575.62,416.06,1.81,0.00435
4049,Tomato,Laterite,Zaid,Drip,82,75,47,5.9,29.85,52.39,575.94,60.23,15.44,155332182.47,715.0,46.29,0.06474
4050,Sugarcane,Black,Kharif,Flood,160,69,51,6.92,32.29,68.37,713.47,78.46,3.98,21819431.88,1881.94,57.54,0.03057
4051,Millet,Sandy,Kharif,Sprinkler,48,40,31,7.44,25.05,40.63,390.81,22.25,9.66,32719502.85,284.67,2.44,0.00857
4052,Groundnut,Laterite,Kharif,Drip,42,25,71,7.06,29.95,53.22,580.32,32.77,4.62,41776752.42,642.59,1.96,0.00305
4053,Maize,Alluvial,Kharif,Rainfed,97,35,39,6.74,22.56,68.95,730.11,47.27,942.84,2933898676.43,509.26,5.43,0.01066
4054,Wheat,Loamy,Rabi,Flood,83,40,37,6.67,18.14,44.85,57.57,53.45,9.56,72016998.28,636.98,3.59,0.00564
4055,Wheat,Loamy,Rabi,Sprinkler,104,57,59,7.33,10.2,58.89,106.35,59.24,7.17,74664304.73,536.0,3.87,0.00722
4056,Wheat,Loamy,Rabi,Sprinkler,115,45,53,6.78,22.86,53.3,171.58,39.87,3.49,29957123.06,490.87,4.7,0.00957
4057,Sugarcane,Clay,Zaid,Flood,93,47,84,6.56,22.57,67.91,1344.69,76.17,356.61,3381717016.89,2047.68,73.77,0.03603
4058,Cotton,Loamy,Kharif,Sprinkler,76,61,38,6.38,30.83,52.95,541.68,52.66,49.44,373725738.77,1118.91,2.16,0.00193
4059,Maize,Alluvial,Kharif,Furrow,119,45,46,6.02,24.1,58.04,493.98,67.35,1.46,18226906.65,680.95,5.05,0.00742
4060,Millet,Loamy,Zaid,Rainfed,85,34,36,5.82,34.1,49.8,305.04,43.14,5.88,40865385.52,369.11,2.01,0.00545
4061,Tomato,Loamy,Kharif,Drip,72,68,64,6.83,21.15,57.18,202.82,45.8,6.95,18325583.01,506.3,40.67,0.08033
4062,Cotton,Black,Kharif,Drip,50,27,76,7.69,25.95,52.21,553.46,56.16,2.73,20244290.5,1005.95,1.66,0.00165
